chosen_worker_id,client_addr,lb_decision_latency_ms,overall_rtt_ms,payload_recv_brief,proxy_to_worker_rtt_ms,request_id,status,timestamp,worker_processing_time_ms,worker_response_payload_brief
worker-0,"('127.0.0.1', 62296)",0.0351249982486479,794.4667920019128,"{'data': 'Benchmark hello from client 5, req 7', 'request_id': 'client5-req7-a2285ddc'}",741.2722920053056,client5-req7-a2285ddc,SUCCESS,1747410864.88896,121.5749999973923,"{'data': 'Response from worker-0 to request client5-req7-a2285ddc', 'original_request_id': 'client5-"
worker-0,"('127.0.0.1', 62299)",0.034457996662240475,808.8177500030724,"{'data': 'Benchmark hello from client 8, req 5', 'request_id': 'client8-req5-6a953aa5'}",756.0483750057756,client8-req5-6a953aa5,SUCCESS,1747410864.969239,95.0368339981651,"{'data': 'Response from worker-0 to request client8-req5-6a953aa5', 'original_request_id': 'client8-"
worker-0,"('127.0.0.1', 62295)",0.032709001970943063,772.1580420038663,"{'data': 'Benchmark hello from client 4, req 6', 'request_id': 'client4-req6-3d08bad0'}",719.5585840017884,client4-req6-3d08bad0,SUCCESS,1747410865.047292,41.50837500492344,"{'data': 'Response from worker-0 to request client4-req6-3d08bad0', 'original_request_id': 'client4-"
worker-0,"('127.0.0.1', 62291)",0.037500001781154424,800.377749998006,"{'data': 'Benchmark hello from client 0, req 5', 'request_id': 'client0-req5-518aca68'}",746.6529169978458,client0-req5-518aca68,SUCCESS,1747410865.11555,95.76291700068396,"{'data': 'Response from worker-0 to request client0-req5-518aca68', 'original_request_id': 'client0-"
worker-0,"('127.0.0.1', 62294)",0.02183399919886142,869.5711670006858,"{'data': 'Benchmark hello from client 3, req 4', 'request_id': 'client3-req4-7aee86a7'}",814.1204159983317,client3-req4-7aee86a7,SUCCESS,1747410865.126803,76.55070799955865,"{'data': 'Response from worker-0 to request client3-req4-7aee86a7', 'original_request_id': 'client3-"
worker-2,"('127.0.0.1', 62299)",0.01166600122814998,273.74791600595927,"{'data': 'Benchmark hello from client 8, req 6', 'request_id': 'client8-req6-0d9e5c45'}",221.9238750039949,client8-req6-0d9e5c45,SUCCESS,1747410865.7767072,220.89862499706214,"{'data': 'Response from worker-2 to request client8-req6-0d9e5c45', 'original_request_id': 'client8-"
worker-1,"('127.0.0.1', 62291)",0.031541996577288955,193.02108400006546,"{'data': 'Benchmark hello from client 0, req 6', 'request_id': 'client0-req6-25346f74'}",139.22841699968558,client0-req6-25346f74,SUCCESS,1747410865.9157372,137.92000000103144,"{'data': 'Response from worker-1 to request client0-req6-25346f74', 'original_request_id': 'client0-"
worker-0,"('127.0.0.1', 62298)",0.16008399688871577,872.6162500024657,"{'data': 'Benchmark hello from client 7, req 6', 'request_id': 'client7-req6-9a338e9d'}",819.5870000054128,client7-req6-9a338e9d,SUCCESS,1747410865.274577,154.71195799909765,"{'data': 'Response from worker-0 to request client7-req6-9a338e9d', 'original_request_id': 'client7-"
worker-1,"('127.0.0.1', 62294)",0.04133400216232985,172.53933400206733,"{'data': 'Benchmark hello from client 3, req 5', 'request_id': 'client3-req5-7df1a283'}",119.3267080016085,client3-req5-7df1a283,SUCCESS,1747410865.993664,58.03516600281,"{'data': 'Response from worker-1 to request client3-req5-7df1a283', 'original_request_id': 'client3-"
worker-2,"('127.0.0.1', 62295)",0.012042000889778137,381.8112920052954,"{'data': 'Benchmark hello from client 4, req 7', 'request_id': 'client4-req7-9c347990'}",329.97037500172155,client4-req7-9c347990,SUCCESS,1747410865.818398,149.85062499908963,"{'data': 'Response from worker-2 to request client4-req7-9c347990', 'original_request_id': 'client4-"
worker-0,"('127.0.0.1', 62292)",0.03941699833376333,938.0742499997723,"{'data': 'Benchmark hello from client 1, req 5', 'request_id': 'client1-req5-049ab03d'}",884.9394170028972,client1-req5-049ab03d,SUCCESS,1747410865.3214788,111.6875420048018,"{'data': 'Response from worker-0 to request client1-req5-049ab03d', 'original_request_id': 'client1-"
worker-1,"('127.0.0.1', 62299)",0.03462500171735883,297.43258399685146,"{'data': 'Benchmark hello from client 8, req 7', 'request_id': 'client8-req7-aab12e95'}",244.598416997178,client8-req7-aab12e95,SUCCESS,1747410866.050849,181.23408399696928,"{'data': 'Response from worker-1 to request client8-req7-aab12e95', 'original_request_id': 'client8-"
worker-0,"('127.0.0.1', 62300)",0.03774999640882015,987.5041659979615,"{'data': 'Benchmark hello from client 9, req 7', 'request_id': 'client9-req7-33a92114'}",934.0191669980413,client9-req7-33a92114,SUCCESS,1747410865.37938,106.44750000210479,"{'data': 'Response from worker-0 to request client9-req7-33a92114', 'original_request_id': 'client9-"
worker-0,"('127.0.0.1', 62297)",0.0155829984578304,1010.1574580039596,"{'data': 'Benchmark hello from client 6, req 7', 'request_id': 'client6-req7-75463c19'}",958.0285829943023,client6-req7-75463c19,SUCCESS,1747410865.5178728,161.77312500076368,"{'data': 'Response from worker-0 to request client6-req7-75463c19', 'original_request_id': 'client6-"
worker-1,"('127.0.0.1', 62291)",0.029791997803840786,433.28270799975144,"{'data': 'Benchmark hello from client 0, req 7', 'request_id': 'client0-req7-e9d93389'}",380.6374580017291,client0-req7-e9d93389,SUCCESS,1747410866.107476,192.8241249988787,"{'data': 'Response from worker-1 to request client0-req7-e9d93389', 'original_request_id': 'client0-"
worker-0,"('127.0.0.1', 62293)",0.014834004105068743,1063.9309159960249,"{'data': 'Benchmark hello from client 2, req 5', 'request_id': 'client2-req5-b955968d'}",1012.5347499997588,client2-req5-b955968d,SUCCESS,1747410865.559841,96.33049999683863,"{'data': 'Response from worker-0 to request client2-req5-b955968d', 'original_request_id': 'client2-"
worker-1,"('127.0.0.1', 62298)",0.033958000130951405,584.875499996997,"{'data': 'Benchmark hello from client 7, req 7', 'request_id': 'client7-req7-10203c18'}",531.7707920039538,client7-req7-10203c18,SUCCESS,1747410866.147142,190.2059999993071,"{'data': 'Response from worker-1 to request client7-req7-10203c18', 'original_request_id': 'client7-"
worker-0,"('127.0.0.1', 62296)",0.008332994184456766,1068.5535409938893,"{'data': 'Benchmark hello from client 5, req 8', 'request_id': 'client5-req8-969d412b'}",1016.6783340027905,client5-req8-969d412b,SUCCESS,1747410865.681802,125.89475000277162,"{'data': 'Response from worker-0 to request client5-req8-969d412b', 'original_request_id': 'client5-"
worker-1,"('127.0.0.1', 62294)",0.027832997147925198,704.0905829999247,"{'data': 'Benchmark hello from client 3, req 6', 'request_id': 'client3-req6-e03b66c8'}",650.9335419978015,client3-req6-e03b66c8,SUCCESS,1747410866.166143,137.60233399807476,"{'data': 'Response from worker-1 to request client3-req6-e03b66c8', 'original_request_id': 'client3-"
worker-1,"('127.0.0.1', 62295)",0.04179200186626986,835.050665999006,"{'data': 'Benchmark hello from client 4, req 8', 'request_id': 'client4-req8-e7b18893'}",781.0465410002507,client4-req8-e7b18893,SUCCESS,1747410866.20177,166.1911670016707,"{'data': 'Response from worker-1 to request client4-req8-e7b18893', 'original_request_id': 'client4-"
worker-1,"('127.0.0.1', 62292)",0.03562500205589458,921.442416998616,"{'data': 'Benchmark hello from client 1, req 6', 'request_id': 'client1-req6-a92ae328'}",868.7514580014977,client1-req6-a92ae328,SUCCESS,1747410866.25866,144.05379199888557,"{'data': 'Response from worker-1 to request client1-req6-a92ae328', 'original_request_id': 'client1-"
worker-1,"('127.0.0.1', 62299)",0.031249997846316546,926.8932089980808,"{'data': 'Benchmark hello from client 8, req 8', 'request_id': 'client8-req8-eeda9680'}",873.9159169999766,client8-req8-eeda9680,SUCCESS,1747410866.348097,94.28270799980965,"{'data': 'Response from worker-1 to request client8-req8-eeda9680', 'original_request_id': 'client8-"
worker-1,"('127.0.0.1', 62300)",0.04920799983665347,1019.0812090004329,"{'data': 'Benchmark hello from client 9, req 8', 'request_id': 'client9-req8-2a52145d'}",964.110790999257,client9-req8-2a52145d,SUCCESS,1747410866.367854,109.1647500070394,"{'data': 'Response from worker-1 to request client9-req8-2a52145d', 'original_request_id': 'client9-"
